from,to,value
Utah,West Virginia,3437.8890091545913
Utah,Wisconsin,2474.4106065017286
Utah,Wyoming,507.20869107250985
Vermont,Alabama,1566.1657756556126
Vermont,Alaska,8864.319308810524
Vermont,Arizona,4306.877793185223
Vermont,Arkansas,2187.0494077605977
Vermont,California,5224.561932257959
Vermont,Colorado,3626.138337933977
Vermont,Connecticut,5.5000382072982354
Vermont,Delaware,311.0567527105656
Vermont,Florida,998.4111326291596
Vermont,Georgia,1216.0085510172385
Vermont,Hawaii,9430.914918903249
Vermont,Idaho,4645.862555880968
Vermont,Illinois,1810.3157931429846
Vermont,Indiana,1506.8968077485308
Vermont,Iowa,2280.193549689803
Vermont,Kansas,2671.2730064257034
Vermont,Kentucky,1330.2406121718084
Vermont,Louisiana,2130.8430057367104
Vermont,Maine,370.26621028741897
Vermont,Maryland,455.09210533771164
Vermont,Massachusetts,131.3382850863273
Vermont,Michigan,1315.3389529753547
Vermont,Minnesota,2356.904942371456
Vermont,Mississippi,1887.3489507440265
Vermont,Missouri,2177.622128968771
Vermont,Montana,4198.220947881931
Vermont,Nebraska,2842.744405570745
Vermont,Nevada,4932.4512956491035
Vermont,New Hampshire,127.58045276680832
Vermont,New Jersey,201.3745483283031
Vermont,New Mexico,3730.402712571139
Vermont,New York,248.87150010779106
Vermont,North Carolina,789.2593012147986
Vermont,North Dakota,3011.360987881346
Vermont,Ohio,1118.3312738360955
Vermont,Oklahoma,2693.7893635642135
Vermont,Oregon,5490.331571013525
Vermont,Pennsylvania,500.4348372007029
Vermont,Rhode Island,133.37635942151107
Vermont,South Carolina,915.903764595939
Vermont,South Dakota,2972.9662419672195
Vermont,Tennessee,1555.1779493759318
Vermont,Texas,2764.369558838528
Vermont,Utah,4354.8415349484685
Vermont,Vermont,2.3580544803374397
Vermont,Virginia,607.2381894635589
Vermont,Washington,5425.768889437278
Vermont,West Virginia,916.9544380983912
Vermont,Wisconsin,1880.4317954544808
Vermont,Wyoming,3847.6398210497223
Virginia,Alabama,958.9307896150599
Virginia,Alaska,8257.084672177636
Virginia,Arizona,3699.6429496301134
Virginia,Arkansas,1579.8143911058144
Virginia,California,4617.32714366022
Virginia,Colorado,3018.9034448289517
Virginia,Connecticut,602.2679023989656
Virginia,Delaware,296.19125745371906
Virginia,Florida,391.17713257762426
Virginia,Georgia,608.7738430688678
Virginia,Hawaii,8823.680302314386
Virginia,Idaho,4038.6277340067973
Virginia,Illinois,1203.0807695269812
Virginia,Indiana,899.6618420512997
Virginia,Iowa,1672.9585394941616
Virginia,Kansas,2064.038029785971
Virginia,Kentucky,723.0057586016013
Virginia,Louisiana,1523.607985747206
Virginia,Maine,977.4946686488961
Virginia,Maryland,152.1573023978234
Virginia,Massachusetts,738.5535171914042
Virginia,Michigan,708.1041140527334
Virginia,Minnesota,1749.6699381431997
Virginia,Mississippi,1280.113924584458
Virginia,Missouri,1570.3871117210665
Virginia,Montana,3590.9860969837173
Virginia,Nebraska,2235.5094447060574
Virginia,Nevada,4325.216490791303
Virginia,New Hampshire,734.7950703296418
Virginia,New Jersey,405.8771246504486
Virginia,New Mexico,3123.1678276260027
Virginia,New York,358.3779691918972
Virginia,North Carolina,182.028446626795
Virginia,North Dakota,2404.126042408305
Virginia,Ohio,511.096780321409
Virginia,Oklahoma,2086.5543889902274
Virginia,Oregon,4883.09679637247
Virginia,Pennsylvania,106.8177073557913
Virginia,Rhode Island,740.5919101627828
Virginia,South Carolina,308.6704166903214
Virginia,South Dakota,2365.731293014276
Virginia,Tennessee,947.9429666504191
Virginia,Texas,2157.134590758541
Virginia,Utah,3747.606694571692
Virginia,Vermont,607.2381894635589
Virginia,Virginia,1.626607805205335
Virginia,Washington,4818.534111473684
Virginia,West Virginia,309.72107914434633
Virginia,Wisconsin,1273.196769405892
Virginia,Wyoming,3240.4049450245047
Washington,Alabama,3859.6042172069415
Washington,Alaska,3438.55517275606
Washington,Arizona,1118.896655183479
Washington,Arkansas,3238.720539954556
Washington,California,201.2474495679483
Washington,Colorado,1799.6332963673478
Washington,Connecticut,5420.798586198372
Washington,Delaware,5114.719787703973
Washington,Florida,4427.359553747196
Washington,Georgia,4209.761749196755
Washington,Hawaii,4005.1504262086683
Washington,Idaho,779.9151971604916
Washington,Illinois,3615.454123392357
Washington,Indiana,3918.8732181397518
Washington,Iowa,3145.576429351951
Washington,Kansas,2754.497201357856
Washington,Kentucky,4095.529554767945
Washington,Louisiana,3294.926927406629
Washington,Maine,5796.026066043519
Washington,Maryland,4970.681663086934
Washington,Massachusetts,5557.084557734789
Washington,Michigan,4110.431229239237
Washington,Minnesota,3068.865069112795
Washington,Mississippi,3538.4209588272493
Washington,Missouri,3248.1478160728766
Washington,Montana,1227.5528327571828
Washington,Nebraska,2583.02595488135
Washington,Nevada,493.33283289108306
Washington,New Hampshire,5553.3261030265785
Washington,New Jersey,5224.406819025533
Washington,New Mexico,1695.3691987185746
Washington,New York,5176.907249972854
Washington,North Carolina,4636.512024006457
Washington,North Dakota,2414.409558266084
Washington,Ohio,4307.439174505461
Washington,Oklahoma,2731.9808623332856
Washington,Oregon,64.6977713786218
Washington,Pennsylvania,4925.338396180182
Washington,Rhode Island,5559.122954923354
Washington,South Carolina,4509.867132594997
Washington,South Dakota,2452.8042585494354
Washington,Tennessee,3870.592049130456
Washington,Texas,2661.4007275667504
Washington,Utah,1070.9332522926952
Washington,Vermont,5425.768889437278
Washington,Virginia,4818.534111473684
Washington,Washington,4.144548331483681
Washington,West Virginia,4508.8164561161975
Washington,Wisconsin,3545.338114441183
Washington,Wyoming,1578.1324493717123
West Virginia,Alabama,649.2130367528339
West Virginia,Alaska,7947.367076545804
West Virginia,Arizona,3389.925262604929
West Virginia,Arkansas,1270.0965973943435
West Virginia,California,4307.609483370176
West Virginia,Colorado,2709.185731574322
West Virginia,Connecticut,911.9841376567455
West Virginia,Delaware,605.905652397567
West Virginia,Florida,81.46572747813454
West Virginia,Georgia,299.05669833744815
West Virginia,Hawaii,8513.962714414642
West Virginia,Idaho,3728.910057792908
West Virginia,Illinois,893.3629702117348
West Virginia,Indiana,589.944118437674
West Virginia,Iowa,1363.2407509752593
West Virginia,Kansas,1754.3202656605774
West Virginia,Kentucky,413.28823863068646
West Virginia,Louisiana,1213.890189252405
West Virginia,Maine,1287.2115000845588
West Virginia,Maryland,461.86786893857027
West Virginia,Massachusetts,1048.2700474785956
West Virginia,Michigan,398.386625926049
West Virginia,Minnesota,1439.9521542399773
West Virginia,Mississippi,970.3961226534691
West Virginia,Missouri,1260.6693175205494
West Virginia,Montana,3281.2684062114095
West Virginia,Nebraska,1925.7916910455463
West Virginia,Nevada,4015.4988228161756
West Virginia,New Hampshire,1044.5115941086008
West Virginia,New Jersey,715.5925303100619
West Virginia,New Mexico,2813.4501188529593
West Virginia,New York,668.0930199335756
West Virginia,North Carolina,127.70248916009348
West Virginia,North Dakota,2094.408298508694
West Virginia,Ohio,201.38048175482547
West Virginia,Oklahoma,1776.836626264962
West Virginia,Oregon,4573.379142541519
West Virginia,Pennsylvania,416.5247661754571
West Virginia,Rhode Island,1050.3084439488125
West Virginia,South Carolina,1.6314460336781025
West Virginia,South Dakota,2056.013546942872
West Virginia,Tennessee,638.2252183801522
West Virginia,Texas,1847.4168323746103
West Virginia,Utah,3437.8890091545913
West Virginia,Vermont,916.9544380983912
West Virginia,Virginia,309.72107914434633
West Virginia,Washington,4508.8164561161975
West Virginia,West Virginia,1.247430382105141
West Virginia,Wisconsin,963.4789675852038
West Virginia,Wyoming,2930.6872410729375
Wisconsin,Alabama,314.2663612911076
Wisconsin,Alaska,6983.888836421444
Wisconsin,Arizona,2426.4468564371296
Wisconsin,Arkansas,306.61779826633875
Wisconsin,California,3344.1311322435663
Wisconsin,Colorado,1745.707263416165
Wisconsin,Connecticut,1875.4614903586628
Wisconsin,Delaware,1569.3825723226817
Wisconsin,Florida,882.0220239522818
Wisconsin,Georgia,664.424102799818
Wisconsin,Hawaii,7550.4844860228495
Wisconsin,Idaho,2765.431674721196
Wisconsin,Illinois,70.11611437011092
Wisconsin,Indiana,373.53539967453247
Wisconsin,Iowa,399.7619932296887
Wisconsin,Kansas,790.841635922782
Wisconsin,Kentucky,550.1918431238121
Wisconsin,Louisiana,250.4113624313258
Wisconsin,Maine,2250.689103758267
Wisconsin,Maryland,1425.3443875761643
Wisconsin,Massachusetts,2011.7475119181836
Wisconsin,Michigan,565.0935262734927
Wisconsin,Minnesota,476.47342682502807
Wisconsin,Mississippi,6.917331664969517
Wisconsin,Missouri,297.190513896957
Wisconsin,Montana,2317.7899917383347
Wisconsin,Nebraska,962.3131015904918
Wisconsin,Nevada,3052.0204565582435
Wisconsin,New Hampshire,2007.989055854712
Wisconsin,New Jersey,1679.0696477054046
Wisconsin,New Mexico,1849.9716619825094
Wisconsin,New York,1631.5700597480418
Wisconsin,North Carolina,1091.1745977743544
Wisconsin,North Dakota,1130.9297424578028
Wisconsin,Ohio,762.1015816457458
Wisconsin,Oklahoma,813.358002243662
Wisconsin,Oregon,3609.900803752393
Wisconsin,Pennsylvania,1380.0011011738216
Wisconsin,Rhode Island,2013.7859098412148
Wisconsin,South Carolina,964.5296445882851
Wisconsin,South Dakota,1092.5349837485426
Wisconsin,Tennessee,325.2542002149891
Wisconsin,Texas,883.9382254012552
Wisconsin,Utah,2474.4106065017286
Wisconsin,Vermont,1880.4317954544808
Wisconsin,Virginia,1273.196769405892
Wisconsin,Washington,3545.338114441183
Wisconsin,West Virginia,963.4789675852038
Wisconsin,Wisconsin,0.05310557754188293
Wisconsin,Wyoming,1967.208795998363
Wyoming,Alabama,2281.4749174424173
Wyoming,Alaska,5016.681878832045
Wyoming,Arizona,459.2455154213257
Wyoming,Arkansas,1660.591237730527
Wyoming,California,1376.9257296105532
Wyoming,Colorado,221.5126950511174
Wyoming,Connecticut,3842.6695170102057
Wyoming,Delaware,3536.5906690233633
Wyoming,Florida,2849.230326405704
Wyoming,Georgia,2631.632490690856
Wyoming,Hawaii,5583.277457175216
Wyoming,Idaho,798.227751301121
Wyoming,Illinois,2037.3248068558883
Wyoming,Indiana,2340.7439242463784
Wyoming,Iowa,1567.4471434873217
Wyoming,Kansas,1176.3680986048169
Wyoming,Kentucky,2517.40028128056
Wyoming,Louisiana,1716.7976184019992
Wyoming,Maine,4217.897056773339
Wyoming,Maryland,3392.552521105987
Wyoming,Massachusetts,3978.9555104405
Wyoming,Michigan,2532.301957637929
Wyoming,Minnesota,1490.7358025048468
Wyoming,Mississippi,1960.2916402849073
Wyoming,Missouri,1670.0185125624764
Wyoming,Montana,350.5905322148279
Wyoming,Nebraska,1004.8970404334603
Wyoming,Nevada,1084.8156051098958
Wyoming,New Hampshire,3975.1970551302916
Wyoming,New Jersey,3646.2777181087918
Wyoming,New Mexico,117.25947623841417
Wyoming,New York,3598.7781413644448
Wyoming,North Carolina,3058.382828715906
Wyoming,North Dakota,836.2809618734522
Wyoming,Ohio,2729.309929631843
Wyoming,Oklahoma,1153.851778939801
Wyoming,Oregon,1642.6950678538099
Wyoming,Pennsylvania,3347.209246885274
Wyoming,Rhode Island,3980.9939079555134
Wyoming,South Carolina,2931.737917712084
Wyoming,South Dakota,874.6755735985506
Wyoming,Tennessee,2292.4627504108903
Wyoming,Texas,1083.2717144884268
Wyoming,Utah,507.20869107250985
Wyoming,Vermont,3847.6398210497223
Wyoming,Virginia,3240.4049450245047
Wyoming,Washington,1578.1324493717123
Wyoming,West Virginia,2930.6872410729375
Wyoming,Wisconsin,1967.208795998363
Wyoming,Wyoming,2.359796587699619
